[2026-04-16T09:08:12.666718] Redirecting stdout/stderr to: logs/seq_256_batch_size_ablation/transformer_logs_alibi.txt
No tokenizer path provided, training will create a new tokenizer from the training text
Usage: python train_causal_ldru.py --tokenizer_path <path_to_tokenizer_file>
Example: python train_causal_ldru.py --tokenizer_path /path/to/your/tokenizer.model
Training with text file: ptb_train.txt
Using validation text file: ptb_val.txt
Using test text file for model testing: ptb_test.txt
Creating dataset from text file...
Using SPTokenizer for subword tokenization.
Tokenizer model will be saved to: tokenizers/ptb_tokenizer_vocab1000_seq256_for_transformer_seq256_alibi_model_transformer_seq2seq_silu_default_256_SP.model
Tokenizer vocab size: 1000
Creating training dataset from text file...
Loading text from: ptb_train.txt
Tokenizing text...
Total tokens: 1,735,164
Created 13,554 sequences of length 256
Each sequence: [context tokens (length 255)] -> [target token]
All sequences used for dataset: 13,554
\nSample sequence: 'john lehman 's editorial-page article on the pentagon as a  ⁇ unk ⁇  house  ⁇ unk ⁇  the real roots ...'
Creating validation dataset from text file...
Loading text from: ptb_val.txt
Tokenizing text...
Total tokens: 135,593
Created 1,058 sequences of length 256
Each sequence: [context tokens (length 255)] -> [target token]
All sequences used for dataset: 1,058
Validation sequences: 1,058
Creating test dataset from text file...
Loading text from: ptb_test.txt
Tokenizing text...
Total tokens: 154,133
Created 1,203 sequences of length 256
Each sequence: [context tokens (length 255)] -> [target token]
All sequences used for dataset: 1,203
Test sequences: 1,203
Using ALiBi positional encodings for transformer model.
Using ALiBi positional encodings for transformer model.
Created evaluation model with dropout disabled
Initializing model...
Checkpoints will be saved to: checkpoints
Model has 3,842,500 parameters
Initial learning rate: 1.00e-03
Starting training...
Epoch 1/100
Training: 0it [00:00, ?it/s]
Training: 0it [00:37, ?it/s, Loss=7.4299, Acc=0.0002, PPL=1685.7, LR=1.00e-03]
Training: 190it [00:02, 70.52it/s, Loss=2.3845, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 190it [00:02, 70.52it/s, Loss=2.3842, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 190it [00:02, 70.52it/s, Loss=2.3836, Acc=0.4974, PPL=10.9, LR=1.00e-03]
Training: 190it [00:02, 70.52it/s, Loss=2.3841, Acc=0.4973, PPL=10.9, LR=1.00e-03]
Training: 190it [00:02, 70.52it/s, Loss=2.3845, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3845, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3844, Acc=0.4973, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3846, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3844, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3844, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3848, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3850, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3847, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 198it [00:02, 70.43it/s, Loss=2.3848, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 206it [00:02, 70.38it/s, Loss=2.3848, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 206it [00:02, 70.38it/s, Loss=2.3851, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 206it [00:02, 70.38it/s, Loss=2.3851, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 206it [00:02, 70.38it/s, Loss=2.3854, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 206it [00:03, 70.38it/s, Loss=2.3850, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 206it [00:03, 70.38it/s, Loss=2.3855, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 206it [00:03, 70.38it/s, Loss=2.3858, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 206it [00:03, 70.38it/s, Loss=2.3858, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 206it [00:03, 70.38it/s, Loss=2.3856, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3856, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3863, Acc=0.4968, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3856, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3858, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3858, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3854, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3858, Acc=0.4968, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3861, Acc=0.4968, PPL=10.9, LR=1.00e-03]
Training: 214it [00:03, 70.38it/s, Loss=2.3864, Acc=0.4967, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3864, Acc=0.4967, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3865, Acc=0.4968, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3863, Acc=0.4968, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3860, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3861, Acc=0.4968, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3864, Acc=0.4967, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3857, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3850, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 222it [00:03, 70.32it/s, Loss=2.3849, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3849, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3847, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3848, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3847, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3845, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3845, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3844, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3847, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 230it [00:03, 70.22it/s, Loss=2.3847, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3847, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3845, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3843, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3840, Acc=0.4973, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3841, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3844, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3841, Acc=0.4973, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3839, Acc=0.4973, PPL=10.9, LR=1.00e-03]
Training: 238it [00:03, 70.29it/s, Loss=2.3847, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3847, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3848, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3850, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3849, Acc=0.4972, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3849, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3855, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3851, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3854, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 246it [00:03, 70.30it/s, Loss=2.3850, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3850, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3850, Acc=0.4971, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3856, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3858, Acc=0.4970, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3865, Acc=0.4968, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3870, Acc=0.4967, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3869, Acc=0.4967, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3862, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 254it [00:03, 70.17it/s, Loss=2.3861, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3861, Acc=0.4969, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3869, Acc=0.4968, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3873, Acc=0.4967, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3874, Acc=0.4967, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3877, Acc=0.4966, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3881, Acc=0.4965, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3883, Acc=0.4965, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3881, Acc=0.4965, PPL=10.9, LR=1.00e-03]
Training: 262it [00:03, 70.25it/s, Loss=2.3883, Acc=0.4964, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3883, Acc=0.4964, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3882, Acc=0.4965, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3880, Acc=0.4965, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3883, Acc=0.4964, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3887, Acc=0.4963, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3888, Acc=0.4963, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3891, Acc=0.4962, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3892, Acc=0.4961, PPL=10.9, LR=1.00e-03]
Training: 270it [00:03, 70.35it/s, Loss=2.3892, Acc=0.4961, PPL=10.9, LR=1.00e-03]
Training: 278it [00:03, 70.38it/s, Loss=2.3892, Acc=0.4961, PPL=10.9, LR=1.00e-03]
Training: 278it [00:03, 70.38it/s, Loss=2.3896, Acc=0.4961, PPL=10.9, LR=1.00e-03]
Training: 278it [00:04, 70.38it/s, Loss=2.3894, Acc=0.4961, PPL=10.9, LR=1.00e-03]
Training: 278it [00:04, 70.38it/s, Loss=2.3898, Acc=0.4961, PPL=10.9, LR=1.00e-03]
Training: 278it [00:04, 70.38it/s, Loss=2.3898, Acc=0.4960, PPL=10.9, LR=1.00e-03]
Training: 278it [00:04, 70.38it/s, Loss=2.3903, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 278it [00:04, 70.38it/s, Loss=2.3904, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 278it [00:04, 70.38it/s, Loss=2.3903, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 278it [00:04, 70.38it/s, Loss=2.3907, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3907, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3905, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3906, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3907, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3910, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3909, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3911, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3910, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 286it [00:04, 70.37it/s, Loss=2.3909, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3909, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3913, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3916, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3912, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3918, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3920, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3922, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3923, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 294it [00:04, 70.31it/s, Loss=2.3916, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3916, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3915, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3917, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3917, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3917, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3918, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3920, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3921, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 302it [00:04, 70.39it/s, Loss=2.3922, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3922, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3925, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3926, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3928, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3925, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3928, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3928, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3923, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 310it [00:04, 70.33it/s, Loss=2.3921, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3921, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3920, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3921, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3922, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3924, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3922, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3924, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3922, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 318it [00:04, 70.30it/s, Loss=2.3923, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3923, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3919, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3911, Acc=0.4961, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3909, Acc=0.4961, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3908, Acc=0.4961, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3908, Acc=0.4961, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3908, Acc=0.4961, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3912, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 326it [00:04, 70.35it/s, Loss=2.3911, Acc=0.4961, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3911, Acc=0.4961, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3916, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3913, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3915, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3917, Acc=0.4960, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3919, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3919, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3922, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 334it [00:04, 70.33it/s, Loss=2.3923, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3923, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3924, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3925, Acc=0.4959, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3931, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3930, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3927, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3930, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3930, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 342it [00:04, 70.22it/s, Loss=2.3934, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 350it [00:04, 69.99it/s, Loss=2.3934, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 350it [00:05, 69.99it/s, Loss=2.3932, Acc=0.4958, PPL=11.0, LR=1.00e-03]
Training: 350it [00:05, 69.99it/s, Loss=2.3934, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 350it [00:05, 69.99it/s, Loss=2.3935, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 350it [00:05, 69.99it/s, Loss=2.3934, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 350it [00:05, 69.99it/s, Loss=2.3934, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 350it [00:05, 69.99it/s, Loss=2.3935, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 350it [00:05, 69.99it/s, Loss=2.3932, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 350it [00:05, 69.99it/s, Loss=2.3935, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3935, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3935, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3934, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3935, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3939, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3940, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3940, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3942, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 358it [00:05, 70.19it/s, Loss=2.3943, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3943, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3945, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3945, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3943, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3947, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3944, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3941, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3941, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 366it [00:05, 70.18it/s, Loss=2.3942, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3942, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3943, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3936, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3935, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3934, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3935, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3936, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3936, Acc=0.4957, PPL=11.0, LR=1.00e-03]
Training: 374it [00:05, 70.22it/s, Loss=2.3937, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3937, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3941, Acc=0.4956, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3944, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3946, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3947, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3947, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3949, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3950, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 382it [00:05, 69.91it/s, Loss=2.3952, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3952, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3952, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3952, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3950, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3952, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3946, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3946, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3945, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 390it [00:05, 69.95it/s, Loss=2.3946, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 398it [00:05, 70.08it/s, Loss=2.3946, Acc=0.4955, PPL=11.0, LR=1.00e-03]
Training: 398it [00:05, 70.08it/s, Loss=2.3949, Acc=0.4954, PPL=11.0, LR=1.00e-03]
Training: 398it [00:05, 70.08it/s, Loss=2.3949, Acc=0.4954, PPL=11.0, LR=1.00e-03]
